District,Area,Type,Good,Electricity,Television,Owned,Rented,cluster
Vaishali,Berai Urf Panapur,Rural,46.1,18.1,13.1,100,0,1
Vaishali,Senduari Gobind,Rural,31.9,11.4,21.5,98.8,1,0
Vaishali,Paranpur Senduari Chak Hamida,Rural,24.9,13.2,16.9,97.4,2.6,0
Vaishali,Sadullahpur PokhrairaUrfPatali,Rural,21.6,16.5,18,99.5,0,0
Vaishali,Khurrampur,Rural,20,2.9,40,100,0,0
Vaishali,Sadullahpur Pokhraria,Rural,26.8,27.6,25.2,100,0,0
Vaishali,Sadullahpur Pokhraria Urf Fate,Rural,50.2,26.1,32.8,99.2,0,1
Vaishali,Chak Chameli,Rural,17.3,0.4,7,100,0,0
Vaishali,Ekara,Rural,53,59.1,46.2,99.2,0,2
Vaishali,Kutubpur  Ekara,Rural,11.9,0.4,16.2,100,0,0
Vaishali,Chak Kutubpur Matwalia,Rural,8.9,3.6,3.6,100,0,0
Vaishali,Gurmain,Rural,65.6,69.5,37,100,0,2
Vaishali,Senduari Basdeo urf Chapta,Rural,69.5,9.1,39.6,100,0,1
Vaishali,Sisauni Rajauli,Rural,20.2,22.8,9.8,100,0,0
Vaishali,Mansingpur Rajauli,Rural,16.8,0,16.3,98.5,0.5,0
Vaishali,Bishunpur Basant urf Suhai,Rural,36.2,17.5,25.6,95.6,3.8,1
Vaishali,Chak Saidpur Rajauli,Rural,11.3,32.4,33.8,100,0,0
Vaishali,Saidpur Rajauli,Rural,26.3,34.2,28.1,99.8,0,0
Vaishali,Saidpur Rajauli urf ChakGhausa,Rural,9.5,19,19,100,0,0
Vaishali,Majirabad Suhai,Rural,89.7,3.8,17.9,99.4,0.6,1
Vaishali,Saidpur Jhirua,Rural,30,20,3.3,100,0,0
Vaishali,Harpur Rajauli urf Hariharpur,Rural,57.8,45.9,45.2,99.3,0.7,2
Vaishali,Hariharpur ShankarAzRakbe urf,Rural,32.2,47.5,42.1,97.8,1.1,2
Vaishali,Pranpur Berai,Rural,41.9,43,15.1,100,0,1
Vaishali,Daulatpur Deoria urf Daulatpur,Rural,56.9,45.1,42.1,99.7,0,2
Vaishali,Jhirua  Dih,Rural,95,35,40,100,0,1
Vaishali,Jhirua Mal,Rural,48.4,48.4,22.6,96.8,0,2
Vaishali,Sharifabad,Rural,100,32,28,100,0,1
Vaishali,Dighi Kalan,Rural,48.5,54.6,42.9,93.2,6.2,2
Vaishali,Kuari Khurd,Rural,57.7,4.2,0,100,0,1
Vaishali,Purwa,Rural,37.6,37.6,18,100,0,1
Vaishali,Bishunpur Bala Dhari urf Balwa,Rural,19.6,37.3,21.6,98.9,0.2,0
Vaishali,Jagdishpur,Rural,45,34.2,48.3,96.6,0,2
Vaishali,Sair Chak,Rural,76.4,41.8,27.3,98.2,1.8,1
Vaishali,Chak Faizullah,Rural,21.8,27.1,11.3,99.2,0.8,0
Vaishali,Panapur Gobrahi,Rural,27.4,22.6,23.6,99.1,0.9,0
Vaishali,Chak Sakra,Rural,65.2,72.3,51.1,95,5,2
Vaishali,Chak Baladhari,Rural,98.7,16,1.3,100,0,1
Vaishali,Chak Fatma,Rural,95.7,73.9,65.2,100,0,2
Vaishali,Chak Sultani,Rural,86.7,66.7,60,93.3,3.3,2
Vaishali,Chak Chandaleh,Rural,66.7,41.7,41.7,97.9,2.1,2
Vaishali,Chak Bhoj urf Sahabuddin,Rural,64.4,39.4,25.8,100,0,1
Vaishali,Chandaleh,Rural,20.7,41.7,21.5,99,0.5,0
Vaishali,Kuari Khurd,Rural,35.5,35,47.4,99.7,0.3,2
Vaishali,Chak Nayamat,Rural,14.6,4.2,22.9,100,0,0
Vaishali,Gadai Sarae,Rural,41.4,48.7,22.4,98.1,1,2
Vaishali,Chaknur,Rural,75.1,28.7,20.6,97.6,1.9,1
Vaishali,Moazampur,Rural,46.3,4.5,7.5,85.1,0,1
Vaishali,Madarpur,Rural,11,11.9,11,100,0,0
Vaishali,Khalaf Bag,Rural,60.8,37.3,39.2,98,2,2
Vaishali,Chak Aima,Rural,12,51,2,99,0,0
Vaishali,Akilabad,Rural,24.4,24.9,26.7,96.4,1.3,0
Vaishali,Chak Bigha Jani,Rural,70.9,33.6,23.1,97.8,0,1
Vaishali,Bagh Asdullah Arazi AzRakbe,Rural,60.3,69,51.7,93.1,6.9,2
Vaishali,Adalpur,Rural,78,77,44.7,96.9,2.1,2
Vaishali,Naurangabad,Rural,41.8,61,31.5,86.9,13.1,2
Vaishali,Yusufpur Dighikhurd,Rural,55.7,62.7,52.7,89.5,8.2,2
Vaishali,Chak Jalal,Rural,0,28.6,0,100,0,0
Vaishali,Saifpur,Rural,43.8,2.7,8.8,97.3,0.2,1
Vaishali,Chak Mahmud Chisti,Rural,0.7,0.3,8.5,99.3,0,0
Vaishali,Sherpur,Rural,69.2,0,80.8,100,0,1
Vaishali,Karanpur,Rural,59.9,24.2,31.7,95.2,3.4,1
Vaishali,Sherpur,Rural,72.9,6.2,15.6,96.9,1,1
Vaishali,Nawada Khurd,Rural,22.1,7.9,21.2,96.7,2.4,0
Vaishali,Salempur,Rural,0,0,50,100,0,0
Vaishali,Rampur Nawsahan,Rural,0,0,25,100,0,0
Vaishali,Nawada Kalan,Rural,76.8,29.8,33.4,96.4,1.7,1
Vaishali,Saidpur Ganesh,Rural,0,0,0,100,0,0
Vaishali,Chandni Sadullahpur Satan,Rural,2,49,9.8,96.1,0,0
Vaishali,Phul Chak,Rural,26.1,19.9,12.4,99.4,0,0
Vaishali,Sadullahpur Satan,Rural,29.4,11.1,21.2,98.9,0.8,0
Vaishali,SadullahpurSatanurfMujwar Chak,Rural,12.1,27.3,6.1,87.9,0,0
Vaishali,Imadpur Sultan,Rural,8.9,9.9,7.3,96.7,1,0
Vaishali,Mangurahi,Rural,57.5,40.9,24.4,99,0.5,1
Vaishali,Musapur Suboch,Rural,34,53.2,12.8,100,0,2
Vaishali,Rampur  Nausahan,Rural,28.2,25.2,29.9,99.8,0.2,0
Vaishali,Mohabatpur,Rural,32.6,34.7,36.4,99.2,0.4,2
Vaishali,Jethui Nizamat,Rural,8.8,19.3,17.5,91.2,7,0
Vaishali,Jethui Nizamat,Rural,66.8,65,36.6,100,0,2
Vaishali,Sultanpur,Rural,33.7,39.1,32.2,97.7,2.2,2
Vaishali,Imadpur    Sultan,Rural,0,0,0,100,0,0
Vaishali,Halalpur Madarpur,Rural,36.3,18,21.1,98.9,0.5,1
Vaishali,Bishunpur Basant urf Suhai,Rural,25,8.3,25.9,98.6,0.4,0
Vaishali,Saidpur Parsuram urf Jagdispur,Rural,28,48.4,25.6,99.2,0.4,2
Vaishali,Chak Saheb,Rural,45.7,17.4,10.9,100,0,1
Vaishali,Bishunpur Rae urf Titra,Rural,26,14.3,22.2,100,0,0
Vaishali,Chak Yeari,Rural,25.8,0,40.8,100,0,0
Vaishali,Phulhara Banu,Rural,26.1,34.8,31.4,95.5,3.4,0
Vaishali,Kansara,Rural,30.6,1,29.7,97.1,0.5,0
Vaishali,Basauli,Rural,13.9,1.2,20,97.6,2,0
Vaishali,Panapur Langa,Rural,49.3,3.2,36.4,99.2,0.2,1
Vaishali,Chak Khunda urf Milki,Rural,51.7,34,33,98,0.5,1
Vaishali,Panapur Loawan urf Biropur,Rural,36.8,2.8,19,99.6,0.4,0
Vaishali,Nainha,Rural,21.7,1,33.4,99.3,0,0
Vaishali,Arazi Nainha,Rural,26.7,4,5.9,100,0,0
Vaishali,Chak Saidkhan,Rural,85.5,13.6,24.3,99.1,0.5,1
Vaishali,Chak Khunda urf Milik Chak,Rural,55.6,0,44.4,100,0,1
Vaishali,Bejha,Rural,21.1,17.9,48,100,0,0
Vaishali,Loawan urf Loma,Rural,76.7,45.2,66.4,100,0,2
Vaishali,Bishunpur Ram,Rural,38.5,1.3,3.8,100,0,0
Vaishali,Sopha,Rural,51.3,0.5,40.8,100,0,1
Vaishali,Gumti,Rural,32.5,4.7,34.6,98.7,1.3,0
Vaishali,Az Rakbe Gumti,Rural,58.4,47.2,33.6,97.2,0.4,2
Vaishali,Dayalpur Sapha,Rural,27.1,13.8,20.6,99,0,0
Vaishali,Randaha,Rural,68,39.9,16.3,96.9,0.3,1
Vaishali,Ahmadpur LakhnichakAulai,Rural,25.8,28.5,16.4,99,0,0
Vaishali,Bishunpur Chak Lala urfBaranti,Rural,44.7,23.7,19.9,96.2,3,1
Vaishali,Bishunpur Chak Lal urf Baranti,Rural,51.4,15.1,17.6,97.8,0.9,1
Vaishali,Andharwara,Rural,35.6,1.4,8.6,99.5,0.3,0
Vaishali,Azmatpur Damu,Rural,15.2,18.3,11,93.3,5.9,0
Vaishali,Chak Mahi urf Andharwara Chauk,Rural,5.1,16.9,16.3,97.8,1.7,0
Vaishali,Chak Barauna,Rural,63.2,0,10.9,97.7,2.3,1
Vaishali,Bahuara,Rural,55.8,18.9,19.8,98.7,0.2,1
Vaishali,Arazi Chak Basdeo,Rural,16.7,50,10.4,100,0,0
Vaishali,Kashipur Chak Bibi,Rural,29,33.8,19.8,99.7,0.3,0
Vaishali,Kila Larui,Rural,58.5,17.5,22.8,99.4,0.6,1
Vaishali,Larui Husainabad,Rural,31.5,7.1,5.5,99.2,0.8,0
Vaishali,Chak Akila,Rural,16.7,5.6,22.2,100,0,0
Vaishali,Kuari Bazurg,Rural,61.7,43.5,33.7,99,0.8,2
Vaishali,Hajipur (Nagar Parishad),Urban,52.2,68.5,53.4,87.3,11.5,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.1,Urban,42.1,50.8,37.8,93.8,3.7,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.2,Urban,39.8,68.3,49.7,89.9,8.4,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.3,Urban,52.9,74.2,59.8,85.5,12.2,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.4,Urban,54.3,65.2,51.1,83.6,15,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.5,Urban,52,74.5,53.1,76.2,22.5,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.6,Urban,63.3,82.7,58.1,80.6,19,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.7,Urban,45.5,86.3,73.9,75.6,23.5,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.8,Urban,58.2,77.4,61.5,81.7,17.5,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.9,Urban,75,89.2,70.2,89.2,9.1,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.10,Urban,65.6,77.6,65.5,84.2,14.7,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.11,Urban,74.4,71.6,61.2,90.2,9.8,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.12,Urban,37.7,44.1,38,95.8,2.3,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.13,Urban,28.6,66.3,41.6,90,7.5,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.14,Urban,57.7,86.1,72.2,85.3,14,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.15,Urban,53.4,87.5,65.7,72.6,24.3,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.16,Urban,55.4,71.3,46,87.4,12.5,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.17,Urban,58.4,78.7,66.1,85.9,13.9,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.18,Urban,74,89.8,71,86,14,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.19,Urban,69.4,86.1,72.2,66.5,29.2,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.20,Urban,57.9,85.6,78.7,84.6,12.2,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.21,Urban,47.2,91.3,76.3,69.7,28.8,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.22,Urban,86,99.8,86,76.5,23.3,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.23,Urban,67.2,85.8,59,87.7,10.8,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.24,Urban,63.8,87.9,69.4,72.8,26.3,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.25,Urban,49.4,51.7,51.2,92.9,6.9,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.26,Urban,52.6,69.2,58.3,87.8,11.3,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.27,Urban,71.4,92.2,67.1,82.8,16.8,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.28,Urban,50.3,53.4,52.5,91.7,6.9,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.29,Urban,61.5,55.5,50.4,89.7,10.1,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.30,Urban,25,31.9,25,98.9,1.1,0
Vaishali,Hajipur (Nagar Parishad) - Ward No.31,Urban,8,18,15.8,99.2,0.4,0
Vaishali,Hajipur (Nagar Parishad) - Ward No.32,Urban,42.2,61.1,36.5,95.2,3.8,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.33,Urban,49.6,49.7,32.1,97.8,1,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.34,Urban,36.1,47.3,31.3,98,1.8,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.35,Urban,28.3,54.5,39.9,94.3,5.3,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.36,Urban,49.9,52.4,48.9,97,2.8,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.37,Urban,49.9,52.2,43.5,92.4,4.8,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.38,Urban,53.3,52.1,30.6,94.3,5.2,2
Vaishali,Hajipur (Nagar Parishad) - Ward No.39,Urban,47.1,79.1,39.8,95.9,1.6,2
Vaishali,Sub-Dist - Jandaha,Total,27.6,1.2,9.6,98.4,0.6,0
Vaishali,Sub-Dist - Jandaha,Rural,27.6,1.2,9.6,98.4,0.6,0
Vaishali,Mahiuddinpur Garahi,Rural,2.2,0,0,100,0,0
Vaishali,Kamalpur,Rural,12.7,0.8,4.8,99.2,0,0
Vaishali,Makundpur Garahi Tola Hadhudp.,Rural,38.2,0,1,100,0,0
Vaishali,Mahiuddinpur Garahi,Rural,13.4,0,34.5,100,0,0
Vaishali,Bilandpur Dhudhua,Rural,24.1,0.5,8,99.2,0,0
Vaishali,Bahsi Damodar,Rural,18.6,2.3,14.5,98.6,0.4,0
Vaishali,Bahsi Saidpur,Rural,40.5,11.8,20.2,99.2,0.8,1
Vaishali,Rampur Bhorhan,Rural,11.7,0,2.6,100,0,0
Vaishali,Chamrupur,Rural,34,2.1,2.1,100,0,0
Vaishali,Rampur Bhorhan,Rural,12,0,3.5,100,0,0
Vaishali,Chamrupur,Rural,16.2,0,24.3,98.6,1.4,0
Vaishali,Bhorha Urf Rasulpur Ghaus,Rural,23.5,0.8,6.7,99.7,0,0
Vaishali,Rampur Bhorhan,Rural,36.8,0,0,100,0,0
Vaishali,Akhtiarpur,Rural,22.2,0,0,94.4,5.6,0
Vaishali,Jalalpur,Rural,18.4,0.4,24,98.8,0,0
Vaishali,Nasratpur,Rural,24.1,4.7,7.3,99.7,0,0
Vaishali,Chak Bairo,Rural,0,0,3,100,0,0
Vaishali,Malkauli,Rural,32.3,4.1,8.9,95.5,1.5,0
Vaishali,Chausiwan Urf Akhtiarpur,Rural,42.8,1.5,4.9,97.7,0,1
Vaishali,Narharpur Urf Bishunpur Sarae,Rural,31.7,1,29.7,96.8,0.3,0
Vaishali,Makundpur Gopinath,Rural,10.7,0,8.3,99.6,0,0
Vaishali,Kadirpur Urf Jagdishpur,Rural,57.3,1,33.7,99.3,0.2,1
Vaishali,Basantpur Urf Mohiuddinpur,Rural,50.9,0.5,25.6,98.5,1.5,1
Vaishali,Dhudhua Urf Bishunpur Ragho,Rural,42.5,2.7,14.1,100,0,1
Vaishali,Mathurapur,Rural,44.8,2.7,20.6,96,0.4,1
Vaishali,Makundpur Garahi,Rural,28.1,10.8,18.6,99.4,0,0
Vaishali,Chak Bajo Malahi,Rural,28.8,2.4,9.6,90.4,0.7,0
Vaishali,Malahi,Rural,39.9,4.1,8.8,99.5,0.5,1
Vaishali,Bhagwanpur Mataluke Makundpur,Rural,18,0,9.8,100,0,0
Vaishali,Bazidpur Khurd,Rural,25.5,3.6,7.3,96.4,3.6,0
Vaishali,Bazidpur Malahi,Rural,9.8,0.6,7.5,94.2,1.7,0
Vaishali,Panapur Tol,Rural,13.2,3.2,7.9,96.6,0.8,0
Vaishali,Kajri Khurd,Rural,28.6,1.9,4.3,100,0,0
Vaishali,Kajri Buzurg,Rural,22.9,0.5,13.7,99.6,0.2,0
Vaishali,Chak Fateh,Rural,30.7,1,25.6,99.5,0.5,0
Vaishali,Mukundpur Bhath,Rural,41.4,1.2,14.9,95.4,0.6,1
Vaishali,Bishunpur Silothar,Rural,37.2,0.3,7.3,99.2,0.7,0
Vaishali,Bazidpur Madhaul,Rural,8.5,0,1.7,93.2,0,0
Vaishali,Kumhra Garh,Rural,9.8,0,8.1,100,0,0
Vaishali,Madhopur,Rural,24.4,0.4,4.2,100,0,0
Vaishali,Chak Abdul Ghani,Rural,24.6,0.6,1.4,99.4,0.3,0
Vaishali,Khopi,Rural,12.2,0,3.3,99.6,0.3,0
Vaishali,Chak Said Mir,Rural,22.2,0,11.1,100,0,0
Vaishali,Chak Abdul Wahid,Rural,0.8,0,0,100,0,0
Vaishali,Hasanpur Buzurg,Rural,27.3,0.9,13.1,93.8,5.7,0
Vaishali,Chak Abdul Ghani Urf Muslim,Rural,15.2,0,7.9,100,0,0
Vaishali,Singahi,Rural,9.2,1.1,6.9,96.6,2.3,0
Vaishali,Rangreza,Rural,6.1,0,0,100,0,0
Vaishali,Kaddutanr,Rural,8.8,1.2,8.8,98.4,0,0
Vaishali,Rampur Ramhar,Rural,26.4,1.8,19,97.5,0,0
Vaishali,Lachhmipur Barah Batta,Rural,29.2,1.4,6.8,96.8,0.7,0
Vaishali,Kathwalia Urf Bhagwatpur,Rural,12.9,0,7.1,100,0,0
Vaishali,Adalpur Urf Adilnagar,Rural,9.7,0.2,13.3,99.8,0,0
Vaishali,Singhara Buzurg,Rural,94.3,0,11.4,100,0,1
Vaishali,Lachhumanpur Barah Batta,Rural,71.9,0,7.9,100,0,1
Vaishali,Sonarthi Urf Mustafapur Sonar.,Rural,20.9,0.6,6,100,0,0
Vaishali,Gangapur Luchhmi Urf Narikalan,Rural,10,0.4,7.4,99,0.2,0
Vaishali,Nari Khurd,Rural,23.4,0.6,11.6,98.1,1.7,0
Vaishali,Shamaspura,Rural,4.7,0.7,10.5,95.6,0.7,0
Vaishali,Khizirpur Jasparha,Rural,28.7,0.3,10.6,99.3,0.4,0
Vaishali,Bishunpur Jasparha,Rural,28.5,0,9.3,100,0,0
Vaishali,Khemkaranpur,Rural,16.6,0.6,6.9,98.9,0,0
Vaishali,Sastaul Urf Siswan,Rural,17.7,1.3,5.3,91.6,7.1,0
Vaishali,Chak Ajaeb,Rural,25.9,0,12.1,100,0,0
Vaishali,Muradabad,Rural,5.8,0.3,13.4,99.7,0,0
Vaishali,Milki Urf Chak Wake Khizirpur,Rural,4.2,0.8,1.6,100,0,0
Vaishali,Gopalpur Urf Harlochanpur,Rural,51.1,3.2,2.1,91.5,0,1
Vaishali,Misraulia,Rural,15,1.8,11,98.8,0.3,0
Vaishali,Bhathahi,Rural,31.5,1.3,10.7,99.2,0.1,0
Vaishali,Bhatandipur,Rural,24.5,0.8,8.8,97.5,0,0
Vaishali,Chak Isa,Rural,17.8,0,1.9,98.6,0,0
Vaishali,Chak Larhe,Rural,0.9,0,5.5,100,0,0
Vaishali,Bishunpur Bedaulia,Rural,48.3,1.1,9.7,98.7,1.1,1
Vaishali,Silothar,Rural,32.9,1.3,7.5,97.2,0.3,0
Vaishali,Chak Khurdi Urf Chak Fakharud.,Rural,23.9,1.9,5.8,98.1,0.6,0
Vaishali,Said Mohammadpur,Rural,26.5,0.2,5,99.6,0.4,0
Vaishali,Chak Ibrahim,Rural,87.9,0,36.4,99.5,0,1
Vaishali,Panapur Silothar,Rural,29.8,5.1,3.6,96.4,0.6,0
Vaishali,Kalapahar,Rural,46.9,4.9,19.8,97.1,0.3,1
Vaishali,Chak Mahiuddin,Rural,20.7,0.5,11.4,98.8,1.2,0
Vaishali,Rampur Chak Lala,Rural,27,0.2,7.2,99.8,0.2,0
Vaishali,Chak Faridabad,Rural,44.2,1.1,6.6,98.9,0.6,1
Vaishali,Rasulpur Purkhotim,Rural,37.3,1.7,12.3,96.4,0,0
Vaishali,Rohua Urf Balgobindpur,Rural,28.7,7.6,8.8,97.3,0.9,0
Vaishali,Mansinghpur Bijhrauli,Rural,29.7,0.5,6.2,98.8,0.1,0
Vaishali,Loma,Rural,21.8,0.3,4.8,99.1,0,0
Vaishali,Pirapur,Rural,19.6,2,2.5,98.5,0.3,0
Vaishali,Dulwar,Rural,10.7,0.2,3.1,96.7,0.2,0
Vaishali,Dih Buchauli Urf Bazidpur,Rural,24.8,1.1,6.2,99.2,0.8,0
Vaishali,Buchauli Sakrauli,Rural,33.2,0.5,9.9,99.7,0.3,0
Vaishali,Jagdishpur Urf Makundpur,Rural,18.3,0.3,5.3,98,0.8,0
Vaishali,Hirpur,Rural,22.4,0.1,5.5,96.9,0,0
Vaishali,Saraia Urf Pirapur,Rural,44.2,0,14,100,0,1
Vaishali,Chak Nasir,Rural,12.2,0,2.4,100,0,0
Vaishali,Jhammanganj,Rural,26.8,0,11.1,100,0,0
Vaishali,Sarae Shaikh Alam,Rural,42,1.2,19.8,100,0,1
Vaishali,Hazrat Jandaha,Rural,33.1,2.2,17.3,93.5,5.5,0
Vaishali,Arnia,Rural,30,2.1,12.3,98.7,0.5,0
Vaishali,Chand Sarae,Rural,50,0.4,6.4,98.7,0.3,1
Vaishali,Jagdishpur Sahas,Rural,17.1,0,9.8,95.1,4.9,0
Vaishali,Kharakpur Urf Bishunpur Chak,Rural,42.8,0,6.1,100,0,1
Vaishali,Marai,Rural,19.8,0,9.6,99.6,0,0
Vaishali,Bishunpatti,Rural,32.8,0.3,3.8,100,0,0
Vaishali,Madhopur,Rural,32.7,0,9.8,96.7,1.3,0
Vaishali,Mahisanrh,Rural,46.3,0.5,7.8,99.3,0.1,1
Vaishali,Saidpur Dhanghota,Rural,6.5,0,0,99.3,0.7,0
Vaishali,Gobindpur,Rural,25.6,0,19.2,100,0,0
Vaishali,Ghauspur,Rural,19,0,1.9,100,0,0
Vaishali,Chak Farida,Rural,1.1,1.1,25,85.9,14.1,0
Vaishali,Chak Makai Urf Manka Chak,Rural,13.8,1.1,0,100,0,0
Vaishali,Jagnandanpur Urf Jadunandanpur,Rural,3.7,0,0.5,100,0,0
Vaishali,Mahpura,Rural,21.9,0.5,3.3,99.9,0,0
Vaishali,Murtazapur Makund,Rural,20.5,0,6.7,99.1,0.7,0
Vaishali,Chak Milki Urf Chak San Rukun,Rural,0,0,0,95.8,4.2,0
Vaishali,Chak Shahwali,Rural,20.2,0.2,6.6,99.6,0.4,0
Vaishali,Chak Ahsan,Rural,6.1,0,6.1,100,0,0
Vaishali,Harparsad Bishunpur Khem,Rural,16.6,0.1,10,99.6,0.3,0
Vaishali,Paurah Urf Porarh,Rural,49.2,0,1.7,100,0,1
Vaishali,Sub-Dist - Lalganj,Total,29.6,22.8,20,98.6,0.7,0
Vaishali,Sub-Dist - Lalganj,Rural,29.3,19.1,18.4,99,0.5,0
Vaishali,Sub-Dist - Lalganj,Urban,31.8,48.5,30.9,96.1,2.4,2
Vaishali,Jaitepur Urf Nurnagar,Rural,11.6,31.1,18.6,97.2,2.8,0
Vaishali,Rasulpur Urf Rasulnagar,Rural,26.6,39.1,19.6,99.6,0.4,0
Vaishali,Bedauli,Rural,4.1,15.7,7.9,98.7,0,0
Vaishali,Kamalpur,Rural,23.2,6.1,8.3,99,0.3,0
Vaishali,Sadullahpur,Rural,22.8,31.9,25.1,100,0,0
Vaishali,Sararia Urf Saranthi Chhapra B,Rural,7.2,20,7.5,99.4,0.3,0
Vaishali,Bhusahi Urf Aurangabad,Rural,0,16.7,4.2,100,0,0
Vaishali,Sarandia,Rural,22.2,28.8,19.8,99.1,0,0
Vaishali,Yusufpur,Rural,13.5,20.2,10.6,99.2,0.3,0
Vaishali,Khanjahan Chak Urf Saidenpur,Rural,17.9,33.7,16.3,99.1,0.7,0
Vaishali,Jafrabad,Rural,32.4,31.9,15.6,97.5,0.5,0
Vaishali,Khajauli Urf Aurangabad,Rural,16.6,13,12.4,100,0,0
Vaishali,Tajpur,Rural,50,56.1,14.3,100,0,2
Vaishali,Keshopur,Rural,43.9,34.3,30.3,99.5,0.5,1
Vaishali,Pirapur Urf Shahabad,Rural,1.2,15.8,14.2,100,0,0
Vaishali,Etwarpur Nizamat,Rural,21,4.8,14.5,99.2,0.4,0
Vaishali,Jalalpur Gopi Maliki,Rural,0,19,9.5,97.6,0,0
Vaishali,Jalalpur Gopi Mal,Rural,9.1,40,20,100,0,0
Vaishali,Etwarpur Jagir,Rural,58.1,52.9,43,100,0,2
Vaishali,Jalalpur Anrudh,Rural,39.1,50,60.9,100,0,2
Vaishali,Jalalpur Urf Bishunpur Gamhir,Rural,17.7,37.8,27.4,98.3,0.5,0
Vaishali,Mathurapur Patti Bishunpur,Rural,44.3,17,8.3,99.1,0,1
Vaishali,Basant Jahanabad,Rural,30.7,33.1,26.5,98.7,0.6,0
Vaishali,Pach Damia,Rural,77.3,7,8.7,100,0,1
Vaishali,Adhinpur,Rural,24.1,18.4,11.5,100,0,0
Vaishali,Etwarpur Sisaul,Rural,33.1,8.5,11.1,96.6,0.7,0
Vaishali,Manikpur Pakri,Rural,14.4,0.8,11.5,94.5,2.8,0
Vaishali,Pakri Madsudan Urf Parmanandpu,Rural,11.6,7.7,8.5,99.5,0.3,0
Vaishali,Lacchminarayanpur,Rural,31.6,10.5,7.7,98.4,0.9,0
Vaishali,Bhagwanpur Pakri,Rural,33.6,9.2,11.2,98.2,0.8,0
Vaishali,Nurullahpur Urf Shampur Pakri,Rural,14.8,11.1,13,100,0,0
Vaishali,Pakri Kanth,Rural,27.6,13.9,12.1,99.4,0.3,0
Vaishali,Asadnagar Batraul,Rural,38.1,25.1,17.2,99.3,0.7,1
Vaishali,Shahpur Kasim,Rural,10.2,23.3,12.6,98.1,0,0
Vaishali,Basant jagarnath,Rural,33.7,14.1,19.3,99.6,0.4,0
Vaishali,Manpur Motaluke Ghatarodih,Rural,8.2,0,23.3,100,0,0
Vaishali,Lalganj,Rural,43.8,56.2,40.1,98.5,0,2
Vaishali,Kharauna urf Misraulia,Rural,51.5,13.1,25.1,95.8,3.6,1
Vaishali,Madhurapur Kusdeh,Rural,29.4,13.3,24.9,99.8,0.2,0
Vaishali,Kuari,Rural,10.2,14.4,13.2,100,0,0
Vaishali,Purkhauli,Rural,31.5,30.3,20.6,98.8,0.7,0
Vaishali,Shahpur Tewari Urf Tutha,Rural,32.7,30.2,8.2,100,0,0
Vaishali,Kopa Mohabbatpur,Rural,21.1,13.3,15.1,99.8,0.2,0
Vaishali,Shamaspura,Rural,36.1,0.3,3.9,100,0,0
Vaishali,Puraina,Rural,19.9,1.8,6.1,99.6,0.3,0
Vaishali,Sathiauta Bhagwan,Rural,26.1,0.6,8.7,99.4,0.6,0
Vaishali,Akhtiarpur,Rural,13.2,3.1,14.3,99.4,0.4,0
Vaishali,Barauna,Rural,28.7,2.1,12.6,95.8,2.1,0
Vaishali,Puran Tanr,Rural,8.8,0.7,7.1,97.7,0,0
Vaishali,Chak Rasul Urf Dilawarpur,Rural,53,0,6.1,98.5,1.5,1
Vaishali,Pachrukhi,Rural,78.9,8.5,22.5,95.8,2.8,1
Vaishali,Dilawarpur,Rural,71.3,3.6,9.7,98.6,0.7,1
Vaishali,Rikhar,Rural,14.4,10.8,11.9,99.6,0.3,0
